,"Area
Code",St,Cnty,Own,NAICS,Year,Qtr,Area Type,St Name,Area,Ownership,Industry,Status Code,Establishment Count,April Employment,May Employment,June Employment,Total Quarterly Wages,Average Weekly Wage,Employment Location Quotient Relative to U.S.,Total Wage Location Quotient Relative to U.S.
7103,13000,13,0.0,5,102,2021,2,State,Georgia,Georgia -- Statewide,Private,102 Service-providing,,290379,3151606,3183135,3201922,47123033546,1140,1.02,1.05
7104,13000,13,0.0,5,1021,2021,2,State,Georgia,Georgia -- Statewide,Private,"1021 Trade, transportation, and utilities",,66721,928354,936385,939762,12348134079,1016,1.11,1.18
7105,13000,13,0.0,5,1022,2021,2,State,Georgia,Georgia -- Statewide,Private,1022 Information,,6410,118190,123215,122171,3284960085,2085,1.41,1.16
7106,13000,13,0.0,5,1023,2021,2,State,Georgia,Georgia -- Statewide,Private,1023 Financial activities,,30271,245784,245678,246781,5360243400,1676,0.96,0.91
7107,13000,13,0.0,5,1024,2021,2,State,Georgia,Georgia -- Statewide,Private,1024 Professional and business services,,64405,718230,722589,723319,13473218296,1437,1.11,1.07
7108,13000,13,0.0,5,1025,2021,2,State,Georgia,Georgia -- Statewide,Private,1025 Education and health services,,33350,572949,573735,570451,8379683381,1126,0.82,0.93
7109,13000,13,0.0,5,1026,2021,2,State,Georgia,Georgia -- Statewide,Private,1026 Leisure and hospitality,,28424,438571,449342,463290,2678117162,457,1.02,0.98
7110,13000,13,0.0,5,1027,2021,2,State,Georgia,Georgia -- Statewide,Private,1027 Other services,,20299,105355,106123,108913,1132498476,816,0.84,0.86
7111,13000,13,0.0,5,1029,2021,2,State,Georgia,Georgia -- Statewide,Private,1029 Unclassified,,40499,24173,26068,27235,466178667,1389,3.64,4.37
9957,15000,15,0.0,0,10,2021,2,State,Hawaii,Hawaii -- Statewide,Total Covered,"10 Total, all industries",,48734,577735,585494,590457,8487419692,1117,1.0,1.0
9958,15000,15,0.0,1,10,2021,2,State,Hawaii,Hawaii -- Statewide,Federal Government,"10 Total, all industries",,353,34787,34721,34817,775631148,1716,2.94,3.14
9959,15000,15,0.0,2,10,2021,2,State,Hawaii,Hawaii -- Statewide,State Government,"10 Total, all industries",,1310,65406,66955,64000,966137081,1135,3.42,3.45
9960,15000,15,0.0,3,10,2021,2,State,Hawaii,Hawaii -- Statewide,Local Government,"10 Total, all industries",,260,18630,18461,18968,347141322,1429,0.34,0.45
9961,15000,15,0.0,5,10,2021,2,State,Hawaii,Hawaii -- Statewide,Private,"10 Total, all industries",,46811,458912,465357,472672,6398510141,1057,0.94,0.89
9962,15000,15,0.0,5,101,2021,2,State,Hawaii,Hawaii -- Statewide,Private,101 Goods-producing,,5653,54405,54447,54654,928696668,1311,0.62,0.68
9963,15000,15,0.0,5,1011,2021,2,State,Hawaii,Hawaii -- Statewide,Private,1011 Natural resources and mining,,540,6027,6002,5999,66400950,850,0.8,0.71
9964,15000,15,0.0,5,1012,2021,2,State,Hawaii,Hawaii -- Statewide,Private,1012 Construction,,4034,36790,36709,36702,716451936,1500,1.19,1.57
9965,15000,15,0.0,5,1013,2021,2,State,Hawaii,Hawaii -- Statewide,Private,1013 Manufacturing,,1079,11588,11736,11953,145843782,954,0.24,0.18
9966,15000,15,0.0,5,102,2021,2,State,Hawaii,Hawaii -- Statewide,Private,102 Service-providing,,41158,404507,410910,418018,5469813473,1023,1.01,0.94
9967,15000,15,0.0,5,1021,2021,2,State,Hawaii,Hawaii -- Statewide,Private,"1021 Trade, transportation, and utilities",,8040,105586,107200,108874,1346443023,966,0.97,1.0
9968,15000,15,0.0,5,1022,2021,2,State,Hawaii,Hawaii -- Statewide,Private,1022 Information,,1067,7477,7488,7507,158444181,1627,0.65,0.43
9969,15000,15,0.0,5,1023,2021,2,State,Hawaii,Hawaii -- Statewide,Private,1023 Financial activities,,3960,26580,26706,26862,540239688,1556,0.79,0.71
9970,15000,15,0.0,5,1024,2021,2,State,Hawaii,Hawaii -- Statewide,Private,1024 Professional and business services,,8786,67328,67519,67853,1055593416,1202,0.78,0.65
9971,15000,15,0.0,5,1025,2021,2,State,Hawaii,Hawaii -- Statewide,Private,1025 Education and health services,,6166,84430,84427,83442,1238510873,1133,0.9,1.06
9972,15000,15,0.0,5,1026,2021,2,State,Hawaii,Hawaii -- Statewide,Private,1026 Leisure and hospitality,,5273,87873,92083,98113,835226298,693,1.63,2.36
9973,15000,15,0.0,5,1027,2021,2,State,Hawaii,Hawaii -- Statewide,Private,1027 Other services,,4409,22496,22649,22456,242457178,828,1.31,1.42
9974,15000,15,0.0,5,1029,2021,2,State,Hawaii,Hawaii -- Statewide,Private,1029 Unclassified,,3457,2737,2838,2911,52898816,1439,2.93,3.83
10060,16000,16,0.0,0,10,2021,2,State,Idaho,Idaho -- Statewide,Total Covered,"10 Total, all industries",,76431,780897,788978,801764,9557577379,930,1.0,1.0
10061,16000,16,0.0,1,10,2021,2,State,Idaho,Idaho -- Statewide,Federal Government,"10 Total, all industries",,631,13066,13820,14187,263165077,1479,0.88,0.95
10062,16000,16,0.0,2,10,2021,2,State,Idaho,Idaho -- Statewide,State Government,"10 Total, all industries",,495,25181,25022,27036,352725734,1054,1.06,1.12
10063,16000,16,0.0,3,10,2021,2,State,Idaho,Idaho -- Statewide,Local Government,"10 Total, all industries",,1687,81638,82504,81914,869094709,815,1.07,1.01
10064,16000,16,0.0,5,10,2021,2,State,Idaho,Idaho -- Statewide,Private,"10 Total, all industries",,73618,661012,667632,678627,8072591859,928,0.99,1.0
10065,16000,16,0.0,5,101,2021,2,State,Idaho,Idaho -- Statewide,Private,101 Goods-producing,,16095,154081,155636,158207,2039748213,1006,1.31,1.32
10066,16000,16,0.0,5,1011,2021,2,State,Idaho,Idaho -- Statewide,Private,1011 Natural resources and mining,,2619,26874,27441,27715,290545583,817,2.71,2.74
10067,16000,16,0.0,5,1012,2021,2,State,Idaho,Idaho -- Statewide,Private,1012 Construction,,10346,57568,58511,60078,724189611,949,1.43,1.41
10068,16000,16,0.0,5,1013,2021,2,State,Idaho,Idaho -- Statewide,Private,1013 Manufacturing,,3130,69639,69684,70414,1025013019,1128,1.03,1.11
10069,16000,16,0.0,5,102,2021,2,State,Idaho,Idaho -- Statewide,Private,102 Service-providing,,57523,506931,511996,520420,6032843646,904,0.92,0.92
10070,16000,16,0.0,5,1021,2021,2,State,Idaho,Idaho -- Statewide,Private,"1021 Trade, transportation, and utilities",,13701,152360,153321,154990,1790006077,897,1.02,1.18
10071,16000,16,0.0,5,1022,2021,2,State,Idaho,Idaho -- Statewide,Private,1022 Information,,1666,7678,7916,8095,143431352,1397,0.52,0.35
10072,16000,16,0.0,5,1023,2021,2,State,Idaho,Idaho -- Statewide,Private,1023 Financial activities,,7211,35805,36080,36462,628235762,1338,0.78,0.73
10073,16000,16,0.0,5,1024,2021,2,State,Idaho,Idaho -- Statewide,Private,1024 Professional and business services,,14933,100497,101661,102597,1548846403,1173,0.87,0.84
10074,16000,16,0.0,5,1025,2021,2,State,Idaho,Idaho -- Statewide,Private,1025 Education and health services,,10048,111150,111242,110937,1324715857,917,0.88,1.01
10075,16000,16,0.0,5,1026,2021,2,State,Idaho,Idaho -- Statewide,Private,1026 Leisure and hospitality,,5547,80322,82496,87427,417633076,385,1.07,1.05
10076,16000,16,0.0,5,1027,2021,2,State,Idaho,Idaho -- Statewide,Private,1027 Other services,,4417,19119,19280,19912,179975119,712,0.86,0.94
10841,17000,17,0.0,0,10,2021,2,State,Illinois,Illinois -- Statewide,Total Covered,"10 Total, all industries",,394632,5635075,5679981,5743507,93164114990,1260,1.0,1.0
10842,17000,17,0.0,1,10,2021,2,State,Illinois,Illinois -- Statewide,Federal Government,"10 Total, all industries",,2133,80505,79330,79148,1767941873,1707,0.69,0.65
10843,17000,17,0.0,2,10,2021,2,State,Illinois,Illinois -- Statewide,State Government,"10 Total, all industries",,146,117000,116421,114776,2098988459,1391,0.63,0.68
10844,17000,17,0.0,3,10,2021,2,State,Illinois,Illinois -- Statewide,Local Government,"10 Total, all industries",,6364,557042,563027,568846,8503585260,1162,1.04,1.01
10845,17000,17,0.0,5,10,2021,2,State,Illinois,Illinois -- Statewide,Private,"10 Total, all industries",,385989,4880528,4921203,4980737,80793599398,1261,1.02,1.02
10846,17000,17,0.0,5,101,2021,2,State,Illinois,Illinois -- Statewide,Private,101 Goods-producing,,54883,798851,805053,816929,14610695083,1393,0.95,0.97
10847,17000,17,0.0,5,1011,2021,2,State,Illinois,Illinois -- Statewide,Private,1011 Natural resources and mining,,2870,24828,25321,25666,320306342,975,0.35,0.31
10848,17000,17,0.0,5,1012,2021,2,State,Illinois,Illinois -- Statewide,Private,1012 Construction,,33273,220861,227380,234109,4258065909,1440,0.78,0.85
10849,17000,17,0.0,5,1013,2021,2,State,Illinois,Illinois -- Statewide,Private,1013 Manufacturing,,18740,553162,552352,557154,10032322832,1392,1.14,1.11
10850,17000,17,0.0,5,102,2021,2,State,Illinois,Illinois -- Statewide,Private,102 Service-providing,,331106,4081677,4116150,4163808,66182904315,1236,1.03,1.04
10851,17000,17,0.0,5,1021,2021,2,State,Illinois,Illinois -- Statewide,Private,"1021 Trade, transportation, and utilities",,79909,1144278,1150594,1161632,16364304666,1093,1.07,1.1
10852,17000,17,0.0,5,1022,2021,2,State,Illinois,Illinois -- Statewide,Private,1022 Information,,7995,87514,88510,89471,2591341675,2252,0.8,0.65
10853,17000,17,0.0,5,1023,2021,2,State,Illinois,Illinois -- Statewide,Private,1023 Financial activities,,34016,375083,374691,378037,10215659577,2090,1.14,1.23
10854,17000,17,0.0,5,1024,2021,2,State,Illinois,Illinois -- Statewide,Private,1024 Professional and business services,,80189,910290,914655,921889,18906369160,1588,1.09,1.05
10855,17000,17,0.0,5,1025,2021,2,State,Illinois,Illinois -- Statewide,Private,1025 Education and health services,,40563,896344,893188,888309,12321850128,1062,0.99,0.96
10856,17000,17,0.0,5,1026,2021,2,State,Illinois,Illinois -- Statewide,Private,1026 Leisure and hospitality,,33412,478463,502913,530391,3420995160,522,0.91,0.88
10857,17000,17,0.0,5,1027,2021,2,State,Illinois,Illinois -- Statewide,Private,1027 Other services,,36794,188515,190279,192646,2348999173,949,1.16,1.25
10858,17000,17,0.0,5,1029,2021,2,State,Illinois,Illinois -- Statewide,Private,1029 Unclassified,,18228,1190,1320,1433,13384776,783,0.15,0.09
12603,18000,18,0.0,0,10,2021,2,State,Indiana,Indiana -- Statewide,Total Covered,"10 Total, all industries",,178175,2977491,3004836,3011822,39482644827,1013,1.0,1.0
12604,18000,18,0.0,1,10,2021,2,State,Indiana,Indiana -- Statewide,Federal Government,"10 Total, all industries",,1265,39356,39172,39223,812462548,1592,0.65,0.71
12605,18000,18,0.0,2,10,2021,2,State,Indiana,Indiana -- Statewide,State Government,"10 Total, all industries",,1426,85867,86500,85308,1171078987,1049,0.89,0.9
12606,18000,18,0.0,3,10,2021,2,State,Indiana,Indiana -- Statewide,Local Government,"10 Total, all industries",,2968,258595,262027,250866,2945129491,881,0.88,0.83
12607,18000,18,0.0,5,10,2021,2,State,Indiana,Indiana -- Statewide,Private,"10 Total, all industries",,172516,2593673,2617137,2636425,34553973801,1016,1.03,1.03
12608,18000,18,0.0,5,101,2021,2,State,Indiana,Indiana -- Statewide,Private,101 Goods-producing,,27884,687007,691640,700511,10992346645,1220,1.55,1.72
12609,18000,18,0.0,5,1011,2021,2,State,Indiana,Indiana -- Statewide,Private,1011 Natural resources and mining,,2345,20064,20452,20553,252034279,952,0.53,0.58
12610,18000,18,0.0,5,1012,2021,2,State,Indiana,Indiana -- Statewide,Private,1012 Construction,,16171,147838,151385,154451,2323247865,1182,0.98,1.09
12611,18000,18,0.0,5,1013,2021,2,State,Indiana,Indiana -- Statewide,Private,1013 Manufacturing,,9368,519105,519803,525507,8417064501,1242,2.04,2.2
12612,18000,18,0.0,5,102,2021,2,State,Indiana,Indiana -- Statewide,Private,102 Service-providing,,144632,1906666,1925497,1935914,23561627156,943,0.91,0.87
12613,18000,18,0.0,5,1021,2021,2,State,Indiana,Indiana -- Statewide,Private,"1021 Trade, transportation, and utilities",,41880,591264,595876,598806,7120380417,920,1.05,1.13
12614,18000,18,0.0,5,1022,2021,2,State,Indiana,Indiana -- Statewide,Private,1022 Information,,2806,25505,25847,25958,454938956,1358,0.44,0.27
12615,18000,18,0.0,5,1023,2021,2,State,Indiana,Indiana -- Statewide,Private,1023 Financial activities,,18352,134504,135340,135778,2411674536,1372,0.78,0.68
12616,18000,18,0.0,5,1024,2021,2,State,Indiana,Indiana -- Statewide,Private,1024 Professional and business services,,34255,340502,342993,343954,5087147929,1143,0.78,0.67
12617,18000,18,0.0,5,1025,2021,2,State,Indiana,Indiana -- Statewide,Private,1025 Education and health services,,17563,457238,456056,453087,6161377757,1041,0.96,1.13
12618,18000,18,0.0,5,1026,2021,2,State,Indiana,Indiana -- Statewide,Private,1026 Leisure and hospitality,,16204,274462,285142,292922,1535948585,416,0.95,0.93
12619,18000,18,0.0,5,1027,2021,2,State,Indiana,Indiana -- Statewide,Private,1027 Other services,,13551,83189,84241,85407,790101941,721,0.98,0.99
12620,18000,18,0.0,5,1029,2021,2,State,Indiana,Indiana -- Statewide,Private,1029 Unclassified,,21,2,2,2,57035,2194,0.0,0.0
14203,19000,19,0.0,0,10,2021,2,State,Iowa,Iowa -- Statewide,Total Covered,"10 Total, all industries",,106110,1497397,1512461,1528025,19639716302,999,1.0,1.0
14204,19000,19,0.0,1,10,2021,2,State,Iowa,Iowa -- Statewide,Federal Government,"10 Total, all industries",,1394,17910,17852,17937,330178059,1419,0.59,0.58
14205,19000,19,0.0,2,10,2021,2,State,Iowa,Iowa -- Statewide,State Government,"10 Total, all industries",,1631,50520,50297,50105,878259075,1343,1.04,1.36
14206,19000,19,0.0,3,10,2021,2,State,Iowa,Iowa -- Statewide,Local Government,"10 Total, all industries",,3320,170050,173189,177595,2063077011,914,1.22,1.16
14207,19000,19,0.0,5,10,2021,2,State,Iowa,Iowa -- Statewide,Private,"10 Total, all industries",,99765,1258917,1271123,1282388,16368202157,991,0.98,0.98
14208,19000,19,0.0,5,101,2021,2,State,Iowa,Iowa -- Statewide,Private,101 Goods-producing,,16452,315868,319811,324375,4776556255,1148,1.41,1.5
14209,19000,19,0.0,5,1011,2021,2,State,Iowa,Iowa -- Statewide,Private,1011 Natural resources and mining,,2902,22281,22559,22312,258093234,887,1.14,1.18
14210,19000,19,0.0,5,1012,2021,2,State,Iowa,Iowa -- Statewide,Private,1012 Construction,,9459,76981,80267,83121,1174189500,1127,1.04,1.11
14211,19000,19,0.0,5,1013,2021,2,State,Iowa,Iowa -- Statewide,Private,1013 Manufacturing,,4091,216606,216985,218942,3344273521,1183,1.68,1.76
14212,19000,19,0.0,5,102,2021,2,State,Iowa,Iowa -- Statewide,Private,102 Service-providing,,83313,943049,951312,958013,11591645902,938,0.89,0.86
14213,19000,19,0.0,5,1021,2021,2,State,Iowa,Iowa -- Statewide,Private,"1021 Trade, transportation, and utilities",,23519,302600,304196,305775,3413858216,863,1.06,1.09
14214,19000,19,0.0,5,1022,2021,2,State,Iowa,Iowa -- Statewide,Private,1022 Information,,1984,18608,18676,18844,325424153,1338,0.63,0.39
14215,19000,19,0.0,5,1023,2021,2,State,Iowa,Iowa -- Statewide,Private,1023 Financial activities,,10732,108718,109080,109573,2133003384,1504,1.24,1.21
14216,19000,19,0.0,5,1024,2021,2,State,Iowa,Iowa -- Statewide,Private,1024 Professional and business services,,17383,139734,140335,140880,2206760907,1210,0.63,0.58
14217,19000,19,0.0,5,1025,2021,2,State,Iowa,Iowa -- Statewide,Private,1025 Education and health services,,13381,211392,210645,209306,2499490655,914,0.88,0.92
14218,19000,19,0.0,5,1026,2021,2,State,Iowa,Iowa -- Statewide,Private,1026 Leisure and hospitality,,8685,124322,130338,134861,622480871,369,0.87,0.76
14219,19000,19,0.0,5,1027,2021,2,State,Iowa,Iowa -- Statewide,Private,1027 Other services,,7629,37675,38042,38774,390627716,787,0.87,0.99
15917,20000,20,0.0,0,10,2021,2,State,Kansas,Kansas -- Statewide,Total Covered,"10 Total, all industries",,90529,1345893,1355232,1355958,17489835057,995,1.0,1.0
15918,20000,20,0.0,1,10,2021,2,State,Kansas,Kansas -- Statewide,Federal Government,"10 Total, all industries",,1217,25622,25672,25668,486203451,1458,0.94,0.95
15919,20000,20,0.0,2,10,2021,2,State,Kansas,Kansas -- Statewide,State Government,"10 Total, all industries",,953,39452,39392,40303,567283242,1099,0.94,0.98
15920,20000,20,0.0,3,10,2021,2,State,Kansas,Kansas -- Statewide,Local Government,"10 Total, all industries",,2719,177829,179410,176066,1934765617,837,1.36,1.23
15921,20000,20,0.0,5,10,2021,2,State,Kansas,Kansas -- Statewide,Private,"10 Total, all industries",,85640,1102990,1110758,1113921,14501582747,1006,0.96,0.98
15922,20000,20,0.0,5,101,2021,2,State,Kansas,Kansas -- Statewide,Private,101 Goods-producing,,13366,241246,242367,246307,3570454761,1129,1.21,1.26
15923,20000,20,0.0,5,1011,2021,2,State,Kansas,Kansas -- Statewide,Private,1011 Natural resources and mining,,2615,18693,18931,19240,220267309,894,1.11,1.14
15924,20000,20,0.0,5,1012,2021,2,State,Kansas,Kansas -- Statewide,Private,1012 Construction,,7571,63349,64367,66213,930760868,1108,0.93,0.99
15925,20000,20,0.0,5,1013,2021,2,State,Kansas,Kansas -- Statewide,Private,1013 Manufacturing,,3180,159204,159069,160854,2419426584,1165,1.39,1.43
15926,20000,20,0.0,5,102,2021,2,State,Kansas,Kansas -- Statewide,Private,102 Service-providing,,72274,861744,868391,867614,10931127986,971,0.91,0.91
15927,20000,20,0.0,5,1021,2021,2,State,Kansas,Kansas -- Statewide,Private,"1021 Trade, transportation, and utilities",,19655,257518,259297,259703,3015884163,896,1.01,1.08
15928,20000,20,0.0,5,1022,2021,2,State,Kansas,Kansas -- Statewide,Private,1022 Information,,1881,16374,16715,16743,315120811,1459,0.63,0.42
15929,20000,20,0.0,5,1023,2021,2,State,Kansas,Kansas -- Statewide,Private,1023 Financial activities,,8979,73278,73217,73188,1491641734,1567,0.93,0.95
15930,20000,20,0.0,5,1024,2021,2,State,Kansas,Kansas -- Statewide,Private,1024 Professional and business services,,18190,168986,169630,168443,2828820997,1287,0.85,0.84
15931,20000,20,0.0,5,1025,2021,2,State,Kansas,Kansas -- Statewide,Private,1025 Education and health services,,10551,195123,195012,193097,2356258199,932,0.91,0.98
15932,20000,20,0.0,5,1026,2021,2,State,Kansas,Kansas -- Statewide,Private,1026 Leisure and hospitality,,6963,118137,121994,124469,593450090,376,0.9,0.81
15933,20000,20,0.0,5,1027,2021,2,State,Kansas,Kansas -- Statewide,Private,1027 Other services,,6055,32328,32526,31971,329951992,786,0.81,0.94
17723,21000,21,0.0,0,10,2021,2,State,Kentucky,Kentucky -- Statewide,Total Covered,"10 Total, all industries",,132367,1843603,1857802,1851239,24034786387,999,1.0,1.0
17724,21000,21,0.0,1,10,2021,2,State,Kentucky,Kentucky -- Statewide,Federal Government,"10 Total, all industries",,1310,34868,34893,34887,654384008,1443,0.94,0.93
17725,21000,21,0.0,2,10,2021,2,State,Kentucky,Kentucky -- Statewide,State Government,"10 Total, all industries",,2526,80869,79929,78875,1111868573,1071,1.35,1.4
17726,21000,21,0.0,3,10,2021,2,State,Kentucky,Kentucky -- Statewide,Local Government,"10 Total, all industries",,1955,170583,171554,156985,2288842355,1058,0.89,1.06
17727,21000,21,0.0,5,10,2021,2,State,Kentucky,Kentucky -- Statewide,Private,"10 Total, all industries",,126576,1557283,1571426,1580492,19979691451,979,1.0,0.98
17728,21000,21,0.0,5,101,2021,2,State,Kentucky,Kentucky -- Statewide,Private,101 Goods-producing,,17264,336349,338100,339179,5090426530,1159,1.22,1.31
17729,21000,21,0.0,5,1011,2021,2,State,Kentucky,Kentucky -- Statewide,Private,1011 Natural resources and mining,,1689,16381,16604,16694,225808532,1049,0.71,0.85
17730,21000,21,0.0,5,1012,2021,2,State,Kentucky,Kentucky -- Statewide,Private,1012 Construction,,10211,78975,80491,81144,1128659843,1082,0.84,0.87
17731,21000,21,0.0,5,1013,2021,2,State,Kentucky,Kentucky -- Statewide,Private,1013 Manufacturing,,5364,240993,241005,241341,3735958155,1192,1.53,1.6
17732,21000,21,0.0,5,102,2021,2,State,Kentucky,Kentucky -- Statewide,Private,102 Service-providing,,109312,1220934,1233326,1241313,14889264921,930,0.95,0.9
17733,21000,21,0.0,5,1021,2021,2,State,Kentucky,Kentucky -- Statewide,Private,"1021 Trade, transportation, and utilities",,28619,400023,403266,404556,4800379652,917,1.15,1.25
17734,21000,21,0.0,5,1022,2021,2,State,Kentucky,Kentucky -- Statewide,Private,1022 Information,,2483,20504,20757,20997,329292643,1221,0.58,0.32
17735,21000,21,0.0,5,1023,2021,2,State,Kentucky,Kentucky -- Statewide,Private,1023 Financial activities,,12249,94133,94500,94901,1704763339,1388,0.88,0.79
17736,21000,21,0.0,5,1024,2021,2,State,Kentucky,Kentucky -- Statewide,Private,1024 Professional and business services,,24284,215600,218239,219004,2998686116,1060,0.81,0.65
17737,21000,21,0.0,5,1025,2021,2,State,Kentucky,Kentucky -- Statewide,Private,1025 Education and health services,,21376,272708,271894,270464,3677559259,1041,0.93,1.11
17738,21000,21,0.0,5,1026,2021,2,State,Kentucky,Kentucky -- Statewide,Private,1026 Leisure and hospitality,,10553,175763,182187,188344,940456692,397,1.0,0.94
17739,21000,21,0.0,5,1027,2021,2,State,Kentucky,Kentucky -- Statewide,Private,1027 Other services,,9317,41907,42195,42765,433679702,789,0.8,0.9
17740,21000,21,0.0,5,1029,2021,2,State,Kentucky,Kentucky -- Statewide,Private,1029 Unclassified,,431,296,288,282,4447518,1185,0.09,0.11
19850,22000,22,0.0,0,10,2021,2,State,Louisiana,Louisiana -- Statewide,Total Covered,"10 Total, all industries",,142672,1805667,1814301,1806574,23639070615,1005,1.0,1.0
19851,22000,22,0.0,1,10,2021,2,State,Louisiana,Louisiana -- Statewide,Federal Government,"10 Total, all industries",,1063,31793,31569,31509,652573798,1587,0.87,0.95
19852,22000,22,0.0,2,10,2021,2,State,Louisiana,Louisiana -- Statewide,State Government,"10 Total, all industries",,1336,74619,74585,72668,1022192730,1063,1.27,1.31
19853,22000,22,0.0,3,10,2021,2,State,Louisiana,Louisiana -- Statewide,Local Government,"10 Total, all industries",,3413,193664,193733,187230,2226352804,894,1.09,1.04
19854,22000,22,0.0,5,10,2021,2,State,Louisiana,Louisiana -- Statewide,Private,"10 Total, all industries",,136860,1505591,1514414,1515167,19737951283,1004,0.98,0.99
19855,22000,22,0.0,5,101,2021,2,State,Louisiana,Louisiana -- Statewide,Private,101 Goods-producing,,19525,292058,292677,293298,5282926526,1388,1.08,1.38
19856,22000,22,0.0,5,1011,2021,2,State,Louisiana,Louisiana -- Statewide,Private,1011 Natural resources and mining,,3104,35989,36434,36339,741190768,1573,1.58,2.83
19857,22000,22,0.0,5,1012,2021,2,State,Louisiana,Louisiana -- Statewide,Private,1012 Construction,,11828,127236,127653,127832,2070887880,1249,1.35,1.63
19858,22000,22,0.0,5,1013,2021,2,State,Louisiana,Louisiana -- Statewide,Private,1013 Manufacturing,,4593,128833,128590,129127,2470847878,1475,0.84,1.08
19859,22000,22,0.0,5,102,2021,2,State,Louisiana,Louisiana -- Statewide,Private,102 Service-providing,,117335,1213533,1221737,1221869,14455024757,912,0.96,0.89
19860,22000,22,0.0,5,1021,2021,2,State,Louisiana,Louisiana -- Statewide,Private,"1021 Trade, transportation, and utilities",,31755,359156,360987,360013,4213061065,900,1.05,1.12
19861,22000,22,0.0,5,1022,2021,2,State,Louisiana,Louisiana -- Statewide,Private,1022 Information,,2170,19708,21441,20943,342019089,1271,0.6,0.34
19862,22000,22,0.0,5,1023,2021,2,State,Louisiana,Louisiana -- Statewide,Private,1023 Financial activities,,14602,80767,80716,80155,1351122213,1290,0.77,0.64
19863,22000,22,0.0,5,1024,2021,2,State,Louisiana,Louisiana -- Statewide,Private,1024 Professional and business services,,27757,210933,210960,210314,3070573476,1121,0.79,0.67
19864,22000,22,0.0,5,1025,2021,2,State,Louisiana,Louisiana -- Statewide,Private,1025 Education and health services,,17471,302532,302901,303030,3850312601,978,1.07,1.18
19865,22000,22,0.0,5,1026,2021,2,State,Louisiana,Louisiana -- Statewide,Private,1026 Leisure and hospitality,,13729,197010,200927,203348,1166960215,448,1.1,1.18
19866,22000,22,0.0,5,1027,2021,2,State,Louisiana,Louisiana -- Statewide,Private,1027 Other services,,9663,43387,43760,44023,460633410,810,0.84,0.97
19867,22000,22,0.0,5,1029,2021,2,State,Louisiana,Louisiana -- Statewide,Private,1029 Unclassified,,188,40,45,43,342688,618,0.01,0.01
21004,23000,23,0.0,0,10,2021,2,State,Maine,Maine -- Statewide,Total Covered,"10 Total, all industries",,57009,595048,608538,623030,7958828917,1005,1.0,1.0
21005,23000,23,0.0,1,10,2021,2,State,Maine,Maine -- Statewide,Federal Government,"10 Total, all industries",,676,16358,16455,16478,355531825,1665,1.32,1.53
21006,23000,23,0.0,2,10,2021,2,State,Maine,Maine -- Statewide,State Government,"10 Total, all industries",,236,21845,21532,21581,290925630,1034,1.09,1.11
21007,23000,23,0.0,3,10,2021,2,State,Maine,Maine -- Statewide,Local Government,"10 Total, all industries",,2145,57741,58528,58925,681081786,897,0.99,0.95
21008,23000,23,0.0,5,10,2021,2,State,Maine,Maine -- Statewide,Private,"10 Total, all industries",,53952,499104,512023,526046,6631289676,996,0.99,0.98
21009,23000,23,0.0,5,101,2021,2,State,Maine,Maine -- Statewide,Private,101 Goods-producing,,9314,91376,93636,95395,1298688037,1069,1.02,1.01
21010,23000,23,0.0,5,1011,2021,2,State,Maine,Maine -- Statewide,Private,1011 Natural resources and mining,,1661,7497,8026,8545,79207828,759,1.07,0.9
21011,23000,23,0.0,5,1012,2021,2,State,Maine,Maine -- Statewide,Private,1012 Construction,,5805,30828,32162,32707,436677842,1053,1.0,1.02
21012,23000,23,0.0,5,1013,2021,2,State,Maine,Maine -- Statewide,Private,1013 Manufacturing,,1848,53051,53448,54143,782802367,1125,1.02,1.01
21013,23000,23,0.0,5,102,2021,2,State,Maine,Maine -- Statewide,Private,102 Service-providing,,44638,407728,418387,430651,5332601639,979,0.98,0.98
21014,23000,23,0.0,5,1021,2021,2,State,Maine,Maine -- Statewide,Private,"1021 Trade, transportation, and utilities",,10420,112938,114582,116578,1259625766,845,0.99,0.99
21015,23000,23,0.0,5,1022,2021,2,State,Maine,Maine -- Statewide,Private,1022 Information,,959,6405,6482,6589,113494620,1345,0.54,0.33
21016,23000,23,0.0,5,1023,2021,2,State,Maine,Maine -- Statewide,Private,1023 Financial activities,,4027,29807,30084,30224,576168956,1475,0.84,0.81
21017,23000,23,0.0,5,1024,2021,2,State,Maine,Maine -- Statewide,Private,1024 Professional and business services,,11941,71440,72140,72292,1236503548,1322,0.79,0.81
21018,23000,23,0.0,5,1025,2021,2,State,Maine,Maine -- Statewide,Private,1025 Education and health services,,5635,116800,116551,116068,1549236416,1023,1.19,1.41
21019,23000,23,0.0,5,1026,2021,2,State,Maine,Maine -- Statewide,Private,1026 Leisure and hospitality,,5136,51681,59102,68021,390292487,504,1.07,1.18
21020,23000,23,0.0,5,1027,2021,2,State,Maine,Maine -- Statewide,Private,1027 Other services,,3840,16233,16431,16903,164127857,764,0.93,1.02
21021,23000,23,0.0,5,1029,2021,2,State,Maine,Maine -- Statewide,Private,1029 Unclassified,,2680,2424,3015,3976,43151989,1058,3.8,3.33
21318,24000,24,0.0,0,10,2021,2,State,Maryland,Maryland -- Statewide,Total Covered,"10 Total, all industries",,175607,2561904,2584032,2599672,44280518688,1319,1.0,1.0
